"sub_section_nm","sub_sec_desc","sec_field_title","section_description","section_enum","sec_field_order","section_cycle","is_not_applicable","sec_field_id"
Screening Period,Screening Period,General,General Fields for Screening Period,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Will there be a separate Biosample/Tissue Screen period?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""No""}, {""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""How long is main Screening Period?"", ""q_values"": [{""value"": ""28 days""}, {""value"": ""Other"", ""additional_input"": [{""q_type"": ""number"", ""q_title"": ""Specify Other: "", ""required"": false, ""q_ans_value"": null, ""prefix_values"": [], ""suffix_values"": [""Days""]}]}], ""required"": false, ""q_selected"": ""28 days"", ""is_metadata"": true}]}",1,,false,b6132762-f9b2-4e0b-96fc-b04a11cffdf9
Screening Period,Screening Period,Eligibility Assessments,Main ICF,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Is Biosample screening informed Consent to be obtained?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes""}, {""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Is Tissue sample required?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""No""}, {""q_type"": ""label"", ""q_order"": 2, ""q_title"": ""when should the main consent form be obtained?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": """", ""required"": true, ""q_ans_value"": "" Informed consent must be obtained prior to any protocol required assessments being performed (with the exception of certain imaging assessments if meeting the criteria defined in the Screening Section""}], ""required"": true}]}",2,,false,"495130ae-5115-4079-81ab-dfcbeeb13ff7"
Screening Period,Screening Period,Eligibility Assessments,Eligibility Assessment,"{""questions"": [{""q_type"": ""label"", ""q_order"": 2, ""q_title"": ""What should be reviewed to determine the eligibility assessment?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": """", ""required"": true, ""q_ans_value"": """"}], ""required"": true}]}",3,,true,"8d0d6664-096c-424b-a50d-67175fb93ded"
Screening Period,Screening Period,Eligibility Assessments,Demographics,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Is Demographics information to be included?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}]}",4,,true,"5ceef7cc-5b1b-4426-988a-ad1792c983e0"
Screening Period,Screening Period,Eligibility Assessments,Medical History,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Medical History information to be included?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes""}]}",5,,false,"5bebc639-8987-4295-a2d1-353bba246cbc"
Screening Period,Screening Period,Safety Assessments,Height,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Height taken at screening?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No"", ""additional_input"": [{""q_type"": ""textbox"", ""q_title"": ""Specify timepoint"", ""required"": true, ""q_ans_value"": """"}]}], ""required"": true, ""q_selected"": ""Yes""}]}",6,,false,"6779edd3-7fc1-4fd3-afeb-f9aba6a91778"
Screening Period,Screening Period,Safety Assessments,Weight,"{""questions"": [{""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""When is weight measured for screening?"", ""required"": true, ""q_ans_value"": [28, ""Randomization""]}]}",7,,false,c7521db5-702a-4d00-8ac0-1f92609117cb
Screening Period,Screening Period,Safety Assessments,Physical Exam,"{""questions"": [{""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""When is the physical exam done for screening?"", ""required"": true, ""q_ans_value"": [28, ""Randomization""]}]}",8,,false,"805e7e03-2b8f-40e3-aaf6-ad5bd8606d50"
Screening Period,Screening Period,Safety Assessments,Vital Signs,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Vital Signs are measured before or after infusion?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes""}]}",9,,false,"9a6742b1-825f-4caf-9179-0c116ac2fa83"
Screening Period,Screening Period,Safety Assessments,"12-lead ECG","{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Is ECGs required for screening?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Required ECGs are: "", ""q_values"": [{""value"": ""Central""}, {""value"": ""Local""}], ""required"": true, ""q_selected"": ""Local""}, {""q_type"": ""radio"", ""q_order"": 3, ""q_title"": ""Required ECGs, are done in triplicate for all timepoints or only at screening(and if abnormality noted)?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes""}, {""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 4, ""q_title"": ""When is the 12-lead ECG done for screening?"", ""required"": true, ""q_ans_value"": [28, ""Randomization""]}, {""q_type"": ""radio"", ""q_order"": 5, ""q_title"": ""SOC scans allowed?(if taken before ICF)"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 1, ""required"": true}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""No""}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes""}]}",10,,false,"761a60ee-39c1-4d15-8273-73edf53f123e"
Screening Period,Screening Period,Safety Assessments,ECHO/MUGA,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Is ECHO/MUGA scans required for screening?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""When is ECHO/MUGA done for screening?"", ""required"": true}]}, {""value"": ""No""}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""moderate"", ""assessment"": ""Echocardiograms"", ""complexity"": ""medium"", ""burden_score"": 4, ""burden_category"": ""medium""}]}",11,,true,"4292e0bc-1319-495c-84ab-61f064783d98"
Screening Period,Screening Period,Safety Assessments,ECOG PS,"{""questions"": [{""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""When is ECOG PS done for screening?"", ""required"": true, ""q_ans_value"": [28, ""Randomization""]}]}",12,,false,f3a4932a-f84d-4513-adb1-45c7909bcd1f
Screening Period,Screening Period,Safety Assessments,Ophthalmologic Assessments,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Are ophthalmologic assessments required?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""checkbox"", ""q_order"": 2, ""q_title"": ""Is Ophthalmologic Assessments done for screening?"", ""q_values"": [{""value"": ""Visual Acuity Testing"", ""is_custom"": false, ""q_selected"": true}, {""value"": ""Slit Lamp Examination"", ""is_custom"": false, ""q_selected"": false}, {""value"": ""Tonometry"", ""is_custom"": false, ""q_selected"": false}, {""value"": ""Fundoscopy"", ""is_custom"": false, ""q_selected"": false}], ""required"": true, ""q_add_more"": true, ""q_more_title"": ""Additional Assessments"", ""q_more_input_title"": ""Specify Assessments""}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes""}]}",13,,false,"0dcecc9d-ca57-41b4-8735-4b494fb4f08a"
Screening Period,Screening Period,Adverse Events,AEs/SAEs,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Any deviation from defult AE's/SAE's?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""textarea"", ""q_title"": ""Specify"", ""required"": true, ""q_ans_value"": ""Standard""}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes""}]}",14,,false,ec9f2bac-cff2-4665-b9d1-ec1e68d21126
Screening Period,Screening Period,"Medications, Nondrug Therapies, and Radiotherapy",Prior/Concomitant therapies,"{""questions"": [{""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Timing for screening?"", ""required"": true, ""q_ans_value"": [28, ""Randomization""]}]}",15,,false,"2d4fcabe-8a7f-4654-93be-d8f0bab1f9be"
Screening Period,Screening Period,"Medications, Nondrug Therapies, and Radiotherapy",Subsequent Anti-Cancer Treatment,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Subsequent anti-cancer therapy information will be collected?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}]}",16,,true,"39dbf6d4-f219-4f99-93c8-cdfb7f588ae5"
Screening Period,Screening Period,Laboratory Assessments,Hematology & Chemistry,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Select an option"", ""q_values"": [{""value"": ""Local Testing""}, {""value"": ""Central Testing""}], ""required"": true, ""q_selected"": ""Local Testing""}, {""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Timing for screening?"", ""required"": true, ""q_ans_value"": [28, ""Randomization""]}]}",17,,false,"1794192d-a5aa-4d8e-b1ef-76dc2692d249"
Screening Period,Screening Period,Laboratory Assessments,Coagulation,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Select an option"", ""q_values"": [{""value"": ""Local Testing""}, {""value"": ""Central Testing""}], ""required"": true}, {""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Timing for screening?"", ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",18,,true,"87e0a259-7197-4922-b93b-fe0fd96aace5"
Screening Period,Screening Period,Laboratory Assessments,Troponin,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Are troponin assessments required?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""select an option"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}, {""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 3, ""q_title"": ""Timing for screening?"", ""required"": true}]}, {""value"": ""No""}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",19,,true,a286f0f5-16d8-4013-9139-ae1d0d32d7f1
Screening Period,Screening Period,Laboratory Assessments,Urinalysis,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Select an option"", ""q_values"": [{""value"": ""Local Testing""}, {""value"": ""Central Testing""}], ""required"": true}, {""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Timing for screening?"", ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Urinalysis"", ""complexity"": ""low"", ""burden_score"": 2, ""burden_category"": ""low""}]}",20,,true,b3a5b865-72bd-4e01-935b-3fa1a619591b
Screening Period,Screening Period,Laboratory Assessments,Pregnancy Test,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Is Pregnancy Test required?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Timing for screening?"", ""required"": true, ""q_ans_value"": [28, ""Randomization""]}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes""}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",21,,false,fb2ad7d5-ccd5-47c0-84d7-fef000087aa5
Screening Period,Screening Period,Laboratory Assessments,HBV and HCV Test,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Are HBV and HCV Test required?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Select an option"", ""q_values"": [{""value"": ""Local Testing""}, {""value"": ""Central Testing""}], ""required"": true}, {""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 3, ""q_title"": ""Timing for screening"", ""required"": true}]}, {""value"": ""No""}], ""required"": true}]}",22,,true,a4144e8c-6b56-4c94-831f-4e003ae8dce6
Screening Period,Screening Period,Laboratory Assessments,HIV Test,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Are HIV Test required?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Select an option"", ""q_values"": [{""value"": ""Local Testing""}, {""value"": ""Central Testing""}], ""required"": true}, {""q_hint"": ""Days before [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 3, ""q_title"": ""Timing for Screening"", ""required"": true}]}, {""value"": ""No""}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",23,,true,"67eb48bb-0fcc-4c64-ad6c-08ac7985f67c"
Screening Period,Screening Period,Laboratory Assessments,Additional Safety Tests,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Are any additional Safety Test required?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""textarea"", ""q_title"": ""Specify"", ""required"": true, ""q_ans_value"": """"}]}, {""value"": ""No""}], ""required"": true}]}",24,,true,ca6e3514-d72c-47b3-bf45-dcdaf7b394d4
Screening Period,Screening Period,PK / ADA Assessments,Blood for PK,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Will PK Sampling be conducted?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Will multiple drugs be tested for PK?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""No""}, {""q_type"": ""radio"", ""q_order"": 3, ""q_title"": ""Sample type for PK"", ""q_values"": [{""value"": ""Serum""}, {""value"": ""Plasma""}], ""required"": true, ""q_selected"": ""Plasma""}, {""q_type"": ""radio"", ""q_order"": 4, ""q_title"": ""Collected from: "", ""q_values"": [{""value"": ""All subjects""}, {""value"": ""Other"", ""additional_input"": [{""q_type"": ""textbox"", ""q_title"": ""Specify Other: "", ""required"": true, ""q_ans_value"": ""40 patients randomized""}]}], ""required"": true, ""q_selected"": ""Other""}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes""}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",25,,false,cd26ae9c-4687-4583-b7cd-8ce4c805285b
Screening Period,Screening Period,PK / ADA Assessments,Blood for ADA,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Will ADA Sampling be conducted?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Will multiple drugs be tested for ADA?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}, {""q_type"": ""radio"", ""q_order"": 3, ""q_title"": ""Sample type for ADA"", ""q_values"": [{""value"": ""Serum""}, {""value"": ""Plasma""}], ""required"": true}, {""q_type"": ""radio"", ""q_order"": 4, ""q_title"": ""Collected from: "", ""q_values"": [{""value"": ""All subjects""}, {""value"": ""Other"", ""additional_input"": [{""q_type"": ""textbox"", ""q_title"": ""Specify Other: "", ""required"": true, ""q_ans_value"": """"}]}], ""required"": true}]}, {""value"": ""No""}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",26,,true,"6862ec0e-76dd-4684-b33f-4de19f99eefa"
Screening Period,Screening Period,Biomarker Assessments,Archival Tumor,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Collect at Screening?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Select an option: "", ""q_values"": [{""value"": ""Mandatory""}, {""value"": ""Optional""}], ""required"": true}]}, {""value"": ""No""}], ""required"": true}]}",27,,true,"974102f0-e22b-4c4f-867f-57a3d5630109"
Screening Period,Screening Period,Biomarker Assessments,Newly Obtained Tumor Biopsy,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Collect at Screening?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}, {""value"": ""Optional""}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""high"", ""assessment"": ""Biopsies"", ""complexity"": ""high"", ""burden_score"": 8, ""burden_category"": ""high""}]}",28,,true,"11ab805f-a71f-49ae-845e-053aaeaee67f"
Screening Period,Screening Period,Biomarker Assessments,Blood sample for ctDNA/cfDNA,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Blood Sample for"", ""q_values"": [{""value"": ""ctDNA"", ""additional_input"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Collect Samples for ctDNA at Screening?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}]}, {""value"": ""cfDNA"", ""additional_input"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Collect Samples for cfDNA at Screening?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}]}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",29,,true,"635ce64b-f7ec-4658-a8c0-fe217c615bc2"
Screening Period,Screening Period,Biomarker Assessments,Blood sample for WES/WGS control,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Blood sample for"", ""q_values"": [{""value"": ""WES"", ""additional_input"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Collect samples for WES at Screening?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}]}, {""value"": ""WGS"", ""additional_input"": [{""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Collect samples for WGS at Screening?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}]}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",30,,true,"81e5a275-b287-4c08-aa0f-eda68dcab60f"
Screening Period,Screening Period,Biomarker Assessments,Pharmacogenetics (Inherited Genetic Analysis) Sample,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Pharmacogenetics Sample at Screening?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",31,,true,"83577055-000a-4e2d-aed5-f539f45b2ee8"
Screening Period,Screening Period,Biomarker Assessments,Blood for biomarker analysis,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Will blood be collected for additional biomarkers at Screening?"", ""q_values"": [{""value"": ""Yes"", ""calc_complexity"": true}, {""value"": ""No"", ""calc_complexity"": false}], ""required"": true}, {""q_type"": ""number"", ""repeat"": true, ""q_order"": 2, ""q_title"": ""How many additional blood biomarkers will be assessed?"", ""required"": true, ""questions"": [{""q_type"": ""radio"", ""q_order"": 3, ""q_title"": ""Sample type for biomarker: "", ""q_values"": [{""value"": ""Serum"", ""calc_complexity"": false}, {""value"": ""Whole Blood"", ""calc_complexity"": false}, {""value"": ""Plasma"", ""calc_complexity"": false}], ""required"": true}, {""q_type"": ""radio"", ""q_order"": 4, ""q_title"": ""Name of biomarker: "", ""q_values"": [{""value"": ""Exploratory Biomarkers"", ""calc_complexity"": false}, {""value"": ""Other"", ""additional_input"": [{""q_type"": ""textbox"", ""q_title"": ""Specify"", ""required"": true, ""q_ans_value"": """", ""calc_complexity"": false}]}], ""required"": true}, {""q_type"": ""radio"", ""q_order"": 5, ""q_title"": ""Select an option"", ""q_values"": [{""value"": ""Local Testing"", ""calc_complexity"": false}, {""value"": ""Central Testing"", ""calc_complexity"": false}], ""required"": true}], ""q_ans_value"": """", ""calc_complexity"": false}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""option_key"": [""Yes""], ""burden_score"": 3, ""burden_category"": ""low""}]}",32,,true,"5fecf085-0806-4ea6-afa4-2d836fe38283"
Screening Period,Screening Period,Biomarker Assessments,Other biomarker analysis,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Any other biomarker samples besides tumor or blood samples?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""checkbox"", ""q_title"": ""Select sample type"", ""q_values"": [{""value"": ""Bone Marrow"", ""q_selected"": false, ""calc_complexity"": true}, {""value"": ""Cerebospinal Fluid"", ""q_selected"": false, ""calc_complexity"": true}, {""value"": ""Saliva"", ""q_selected"": false, ""calc_complexity"": false}], ""required"": true, ""q_add_more"": true, ""q_more_title"": ""Other sample biomarkers"", ""q_more_input_title"": ""Specify Biomarker""}]}, {""value"": ""No"", ""calc_complexity"": false}], ""required"": true}, {""q_type"": ""textbox"", ""q_order"": 2, ""q_title"": ""Name of biomarker: "", ""required"": true, ""q_ans_value"": """", ""calc_complexity"": false}, {""q_type"": ""radio"", ""q_order"": 3, ""q_title"": ""Select an option"", ""q_values"": [{""value"": ""Local Testing"", ""calc_complexity"": false}, {""value"": ""Central Testing"", ""calc_complexity"": false}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""high"", ""assessment"": ""Bone Marrow Biopsies"", ""complexity"": ""high"", ""option_key"": [""Bone Marrow""], ""burden_score"": 9, ""burden_category"": ""high""}, {""cost"": ""high"", ""assessment"": ""Spinal Taps/Lumbar Punctures"", ""complexity"": ""high"", ""option_key"": [""Cerebospinal Fluid""], ""burden_score"": 9, ""burden_category"": ""high""}]}",33,,true,f2a51d70-cded-4bcb-bd5f-538d771b6ac2
Screening Period,Screening Period,Efficacy Assessments,Radiographic Tumor Assessment,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Is regularly scheduled radiographic imaging required"", ""q_values"": [{""value"": ""Yes"", ""calc_complexity"": true}, {""value"": ""No"", ""calc_complexity"": false}], ""required"": true, ""q_selected"": ""Yes""}, {""q_type"": ""checkbox"", ""q_order"": 2, ""q_title"": ""What sites are required at all time points?"", ""q_values"": [{""value"": ""Chest"", ""q_selected"": true, ""calc_complexity"": true}, {""value"": ""Abdomen"", ""q_selected"": true, ""calc_complexity"": true}, {""value"": ""Pelvis"", ""q_selected"": true, ""calc_complexity"": true}, {""value"": ""Others"", ""calc_complexity"": true, ""additional_input"": [{""q_type"": ""textarea"", ""q_order"": 1, ""q_title"": ""Specify Others"", ""required"": true, ""q_ans_value"": """"}]}], ""required"": true}, {""q_type"": ""radio"", ""q_order"": 3, ""q_title"": ""Include bone scan if history or suspicion of bone metastasis?"", ""q_values"": [{""value"": ""Yes"", ""calc_complexity"": false}, {""value"": ""No"", ""calc_complexity"": false}], ""required"": true, ""q_selected"": ""Yes""}, {""q_type"": ""radio"", ""q_order"": 4, ""q_title"": ""Collecting previous assessments for g-score analysis: "", ""q_values"": [{""value"": ""Yes"", ""calc_complexity"": false}, {""value"": ""No"", ""calc_complexity"": false}], ""required"": true, ""q_selected"": ""Yes""}], ""assessment_complexity_map"": [{""cost"": ""high"", ""assessment"": ""PET Scans"", ""complexity"": ""high"", ""option_key"": [""Yes""], ""burden_score"": 7, ""burden_category"": ""high""}, {""cost"": ""moderate"", ""assessment"": ""CT Scans"", ""complexity"": ""medium"", ""option_key"": [""Chest"", ""Abdomen"", ""Pelvis"", ""Others""], ""burden_score"": 5, ""burden_category"": ""medium""}]}",34,,false,a514408c-c72b-4c38-bcd1-30c4eb017698
Screening Period,Screening Period,Efficacy Assessments,CT/MRI of Brain,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Screening mandatory for: "", ""q_values"": [{""value"": ""All Subjects""}, {""value"": ""Known/Suspected brain mets""}], ""required"": true, ""q_selected"": ""All Subjects""}], ""assessment_complexity_map"": [{""cost"": ""high"", ""assessment"": ""MRI Scans"", ""complexity"": ""high"", ""burden_score"": 6, ""burden_category"": ""medium""}]}",35,,false,a681c70a-ba45-4a40-ab9c-07d7a750c02a
Screening Period,Screening Period,Efficacy Assessments,Survival FU,"{""questions"": []}",36,,true,"21f880bf-740a-4714-b2fb-6cc73cb773fe"
Screening Period,Screening Period,HEOR Assessments,EQ-5D-5L EORTC QLQ-C30,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Will patient reported outcome (PRO) assessments be performed?"", ""q_values"": [{""flag"": true, ""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}, {""q_type"": ""label"", ""q_order"": 2, ""q_title"": ""What PRO assessements will be included: "", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": """", ""q_ans_value"": """"}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Questionnaires/Surveys"", ""complexity"": ""low"", ""burden_score"": 1, ""burden_category"": ""low""}]}",37,,true,b7162754-0cb3-44b4-9c42-0ceca8998b2b
Screening Period,Screening Period,HEOR Assessments,Healthcare Resource Utilization,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Will Healthcare Resource Utilization be performed?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}]}",38,,true,"7ebbdfd8-fe1d-4834-82b8-969f74ad3410"
